Player,Season,total_wickets,total_runs_conceded,total_balls_bowled,total_innings_bowled,Economy_Rate,Balls_Per_Wicket,z_wickets,z_economy,z_strike,z_economy_inv,z_strike_inv,Bowling_Impact_Score
T Thushara,2009,3,58,48,2,7.25,16.0,-0.20996772006446526,-0.1337615424463377,-0.42729986426706856,0.1337615424463377,0.42729986426706856,0.005927659464045838
T Thushara,2010,7,89,87,4,6.137931034482758,12.428571428571429,0.5429858316641919,-1.0232704317283645,-0.7409952870790032,1.0232704317283645,0.7409952870790032,0.7407868599988741
TA Boult,2015,10,222,168,7,7.928571428571429,16.8,0.8164032346673172,-0.21354041389320136,-0.4726346647747205,0.21354041389320136,0.4726346647747205,0.5538359619124872
TA Boult,2016,1,37,24,1,9.25,24.0,-0.540162585215667,0.592831686778828,-0.13969043431378092,-0.592831686778828,0.13969043431378092,-0.4566188178333561
TA Boult,2017,5,211,143,6,8.853146853146853,28.6,0.09455020150909281,0.034723733468298816,0.4942659898168932,-0.034723733468298816,-0.4942659898168932,-0.03901810443189216
TA Boult,2018,20,453,316,14,8.60126582278481,15.8,2.3901385152091996,-0.2007507339928059,-0.5719610205528775,0.2007507339928059,0.5719610205528775,1.3511261675850135
TA Boult,2019,5,156,114,5,8.210526315789474,22.8,0.12101846695305836,-0.26726313484085346,-0.13810258713201584,0.26726313484085346,0.13810258713201584,0.17476671874063027
TA Boult,2020,26,466,348,15,8.03448275862069,13.384615384615385,3.1896804244245116,-0.24334343924667157,-0.9415894502975499,0.24334343924667157,0.9415894502975499,1.8212488334932233
TA Boult,2021,14,389,308,14,7.577922077922077,22.0,1.4974549122503766,-0.32243482683174024,-0.10942655164860395,0.32243482683174024,0.10942655164860395,0.877993628263588
TA Boult,2022,18,473,372,16,7.629032258064516,20.666666666666668,1.9770074339051802,-0.4506840442859996,-0.11858976694170381,0.4506840442859996,0.11858976694170381,1.1640315974939455
TA Boult,2023,13,300,228,10,7.894736842105264,17.53846153846154,1.3457152509732135,-0.49451014601046417,-0.40919198744159224,0.49451014601046417,0.40919198744159224,0.907314974706508
TA Boult,2024,16,425,320,15,7.96875,20.0,1.866165082822276,-0.6586107302696831,-0.2296501855520995,0.6586107302696831,0.2296501855520995,1.198043824838342
TA Boult,2025,23,502,346,16,8.705202312138729,15.043478260869565,2.978914158336201,-0.5047368351164319,-0.5911801885335096,0.5047368351164319,0.5911801885335096,1.7547919997388781
TD Paine,2011,0,0,0,2,,,-0.7023003869943175,,,,,
TG Southee,2011,4,161,114,5,8.473684210526315,28.5,-0.015606675266540377,0.03857088952462329,0.6031079552395789,-0.03857088952462329,-0.6031079552395789,-0.11176934225282519
TG Southee,2014,0,73,60,3,7.299999999999999,,-0.7346011154146876,-0.580780662211471,,0.580780662211471,,
TG Southee,2015,9,239,168,7,8.535714285714286,18.666666666666668,0.6618621523869503,0.12974008956806382,-0.36526934534876015,-0.12974008956806382,0.36526934534876015,0.34031244664696686
TG Southee,2016,9,319,258,11,7.4186046511627906,28.666666666666668,0.8118483211459231,-0.4335725100681315,0.09311690082635048,0.4335725100681315,-0.09311690082635048,0.543707003972855
TG Southee,2017,3,89,60,3,8.9,20.0,-0.23078382518886104,0.056680622886272784,-0.2075513570208227,-0.056680622886272784,0.2075513570208227,-0.10409742705150259
TG Southee,2018,8,251,174,8,8.655172413793103,21.75,0.5000157088429683,-0.1717237038466922,0.07626333912876869,0.1717237038466922,-0.07626333912876869,0.29867164989851114
TG Southee,2019,1,110,54,3,12.222222222222223,54.0,-0.507496796899922,1.569618972169113,1.937809743794962,-1.569618972169113,-1.937809743794962,-1.0937865002783949
TG Southee,2021,5,93,72,3,7.75,14.4,0.11349902757887942,-0.2159082189286826,-0.6916047607650748,0.2159082189286826,0.6916047607650748,0.2360581045292398
TG Southee,2022,16,265,210,9,7.571428571428571,13.125,1.6781757613180805,-0.46850530858820666,-0.8337609344370875,0.46850530858820666,0.8337609344370875,1.1281288788304757
TG Southee,2023,2,79,36,2,13.166666666666668,18.0,-0.3664039310895524,2.086325649201764,-0.37605321811078013,-2.086325649201764,0.37605321811078013,-0.8570079600487764
TH David,2021,0,0,0,1,,,-0.6553653527941746,,,,,
TH David,2022,0,0,0,8,,,-0.7124776193787166,,,,,
TH David,2023,0,0,0,15,,,-0.677698327828237,,,,,
TH David,2024,0,0,0,11,,,-0.6654600843005194,,,,,
TH David,2025,0,0,0,9,,,-0.6918613917164442,,,,,
TK Curran,2018,6,113,61,5,11.114754098360656,10.166666666666666,0.1849952411152631,1.1526848771705869,-1.1856860445651924,-1.1526848771705869,1.1856860445651924,-0.13308917976729498
TK Curran,2020,3,200,109,5,11.009174311926607,36.333333333333336,-0.22359422330022946,1.4202112262111095,0.7128617578339412,-1.4202112262111095,-0.7128617578339412,-0.7158003044990942
TK Curran,2021,4,100,68,3,8.823529411764707,17.0,-0.0402738484957314,0.44867120729005616,-0.4924385313304927,-0.44867120729005616,0.4924385313304927,-0.10330606709981145
TL Seifert,2021,0,0,0,1,,,-0.6553653527941746,,,,,
TL Seifert,2022,0,0,0,2,,,-0.7124776193787166,,,,,
TL Suman,2009,6,107,90,12,7.133333333333333,15.0,0.31231379466875236,-0.18894969876535533,-0.4967455198616645,0.18894969876535533,0.4967455198616645,0.2968011198815002
TL Suman,2010,0,22,12,14,11.0,,-0.7358886929133128,1.2042152724338764,,-1.2042152724338764,,
TL Suman,2011,0,50,36,7,8.333333333333332,,-0.7023003869943175,-0.007136991825157127,,0.007136991825157127,,
TL Suman,2012,0,0,0,2,,,-0.7175879219576333,,,,,
TL Suman,2013,1,15,12,5,7.5,12.0,-0.5063495454998234,-0.11651090387370192,-0.8853764628345613,0.11651090387370192,0.8853764628345613,-0.07958948696893184
TM Dilshan,2008,1,3,6,7,3.0,6.0,-0.5550319084617491,-2.080305091893006,-1.644172510809386,2.080305091893006,1.644172510809386,0.6972167045530855
TM Dilshan,2009,0,98,96,13,6.125,,-0.7322492347976829,-0.6659330498082913,,0.6659330498082913,,
TM Dilshan,2010,3,70,49,6,8.571428571428571,16.333333333333332,-0.1877996109515251,0.09160083256357779,-0.4135806640560314,-0.09160083256357779,0.4135806640560314,-0.06392299726461007
TM Dilshan,2011,1,105,72,10,8.75,72.0,-0.5306269590623732,0.12855828093200344,4.725865460500736,-0.12855828093200344,-4.725865460500736,-1.0191886969324981
TM Dilshan,2012,0,75,42,9,10.714285714285715,,-0.7175879219576333,0.856276966918474,,-0.856276966918474,,
TM Dilshan,2013,0,10,6,5,10.0,,-0.643807316854346,1.2085575992196071,,-1.2085575992196071,,
TM Head,2016,0,0,0,3,,,-0.7091639485108657,,,,,
TM Head,2017,3,81,48,7,10.125,16.0,-0.23078382518886104,0.6307549667360602,-0.5339780299685974,-0.6307549667360602,0.5339780299685974,-0.256059446456762
TM Head,2024,0,32,10,15,19.200000000000003,,-0.6654600843005194,2.802188868550843,,-2.802188868550843,,
TM Head,2025,0,0,0,12,,,-0.6918613917164442,,,,,
TM Srivastava,2008,0,0,0,2,,,-0.7229054535541496,,,,,
TM Srivastava,2009,0,0,0,1,,,-0.7322492347976829,,,,,
TP Sudhindra,2012,1,128,70,3,10.971428571428572,70.0,-0.560170734877079,0.9548587624383721,3.412358730175467,-0.9548587624383721,-3.412358730175467,-1.1261397438182899
TR Birt,2011,0,0,0,5,,,-0.7023003869943175,,,,,
TS Mills,2017,5,144,107,5,8.074766355140186,21.4,0.09455020150909281,-0.33005036747753663,-0.09330202148910165,0.33005036747753663,0.09330202148910165,0.17678803259504947
TS Mills,2022,6,184,102,5,10.823529411764707,17.0,0.18401739838258238,0.5376203753345117,-0.4662972958897358,-0.5376203753345117,0.4662972958897358,-0.026213837792327527
TU Deshpande,2020,3,183,102,5,10.764705882352942,34.0,-0.22359422330022946,1.2834956746029311,0.5446438137669404,-1.2834956746029311,-0.5446438137669404,-0.6427171698261815
TU Deshpande,2022,1,62,42,2,8.857142857142858,42.0,-0.5630617830851667,-0.0707346893629458,1.9044358560286632,0.0707346893629458,-1.9044358560286632,-0.5424391286698518
TU Deshpande,2023,24,536,341,16,9.431085043988269,14.208333333333334,3.0578344330359797,0.2575982024081291,-0.6482974133771054,-0.2575982024081291,0.6482974133771054,1.5360024576817104
TU Deshpande,2024,18,397,288,13,8.270833333333334,16.0,2.1826182287126255,-0.5655267121229612,-0.5275720460301943,0.5655267121229612,0.5275720460301943,1.3683792705038782
TU Deshpande,2025,9,320,192,10,10.0,21.333333333333332,0.7445290409128518,-0.07957247944775654,-0.13878140987028365,0.07957247944775654,0.13878140987028365,0.42093209974368323
Tanush Kotian,2024,0,0,0,1,,,-0.6654600843005194,,,,,
Tejas Baroka,2017,0,33,21,1,9.428571428571429,,-0.7187848652357918,0.30438617066985457,,-0.30438617066985457,,
Tilak Varma,2022,0,13,12,14,6.5,,-0.7124776193787166,-0.7999808246092571,,0.7999808246092571,,
Tilak Varma,2023,0,6,6,11,6.0,,-0.677698327828237,-1.4220651073512984,,1.4220651073512984,,
Tilak Varma,2024,0,8,4,13,12.0,,-0.6654600843005194,0.5835794429296707,,-0.5835794429296707,,
Tilak Varma,2025,0,0,0,13,,,-0.6918613917164442,,,,,
U Kaul,2008,0,0,0,1,,,-0.7229054535541496,,,,,
UA Birla,2013,0,0,0,1,,,-0.643807316854346,,,,,
UBT Chand,2011,0,0,0,2,,,-0.7023003869943175,,,,,
UBT Chand,2012,0,0,0,2,,,-0.7175879219576333,,,,,
UBT Chand,2013,0,0,0,9,,,-0.643807316854346,,,,,
UBT Chand,2014,0,0,0,1,,,-0.7346011154146876,,,,,
UBT Chand,2015,0,0,0,5,,,-0.729007588136351,,,,,
UBT Chand,2016,0,0,0,1,,,-0.7091639485108657,,,,,
UT Khawaja,2016,0,0,0,6,,,-0.7091639485108657,,,,,
UT Yadav,2010,8,172,144,7,7.166666666666666,18.0,0.7256821923181211,-0.5519702650084578,-0.2738305200828116,0.5519702650084578,0.2738305200828116,0.5971052669244425
UT Yadav,2011,3,154,108,6,8.555555555555555,36.0,-0.18728010319848468,0.0652338203119953,1.3139282147673648,-0.0652338203119953,-1.3139282147673648,-0.3135611209235454
UT Yadav,2012,22,428,366,17,7.016393442622951,16.636363636363637,2.745590193814562,-0.5613974877802488,-0.48952903413596743,0.5613974877802488,0.48952903413596743,1.6427135727507631
UT Yadav,2013,20,499,353,16,8.481586402266288,17.65,2.1053481102361076,0.4037567860093928,-0.41676890237874437,-0.4037567860093928,0.41676890237874437,0.973874515371578
UT Yadav,2014,12,348,270,12,7.733333333333334,22.5,1.265268189833656,-0.3590990610171935,-0.15675680185072963,0.3590990610171935,0.15675680185072963,0.7818322865504551
UT Yadav,2015,12,365,252,12,8.69047619047619,21.0,1.125485399228051,0.21724296299936582,-0.23106269606630986,-0.21724296299936582,0.23106269606630986,0.5213670669741939
UT Yadav,2016,12,226,156,9,8.692307692307692,13.0,1.3188524110315194,0.28027343684765343,-0.6884505814298049,-0.28027343684765343,0.6884505814298049,0.6645980898335517
UT Yadav,2017,18,394,291,14,8.123711340206185,16.166666666666668,2.209221375045793,-0.30711317548855616,-0.5203769185957734,0.30711317548855616,0.5203769185957734,1.2901568367332572
UT Yadav,2018,20,405,319,14,7.61755485893417,15.95,2.3901385152091996,-0.7304486293459472,-0.5556192299726681,0.7304486293459472,0.5556192299726681,1.5340691623715816
UT Yadav,2019,9,358,227,11,9.462555066079295,25.22222222222222,0.7495337308060387,0.3060179070201829,0.02306154682171667,-0.3060179070201829,-0.02306154682171667,0.26420136592269783
UT Yadav,2020,1,79,42,2,11.285714285714285,42.0,-0.5204007144067286,1.574862340565739,1.1213910505680857,-1.574862340565739,-1.1213910505680857,-0.9796108339865858
UT Yadav,2022,16,329,288,12,6.854166666666667,18.0,1.6781757613180805,-0.6904097512578542,-0.3714679698129998,0.6904097512578542,0.3714679698129998,1.1364514890712392
UT Yadav,2023,1,187,114,8,9.842105263157894,114.0,-0.5220511294588948,0.45881023092317,6.516810802698159,-0.45881023092317,-6.516810802698159,-1.3991307659572807
UT Yadav,2024,9,207,126,7,9.857142857142858,14.0,0.7585790722060529,-0.07672098136234444,-0.6765329762692417,0.07672098136234444,0.6765329762692417,0.5076218260202332
Umar Gul,2008,14,159,135,6,7.066666666666666,9.642857142857142,1.6273241777394571,-0.5489667783123761,-1.2437303280958036,0.5489667783123761,1.2437303280958036,1.1923600104934307
Umran Malik,2021,2,93,72,3,7.75,36.0,-0.34781960064495304,-0.2159082189286826,0.9630069914606846,0.2159082189286826,-0.9630069914606846,-0.2427929724165403
Umran Malik,2022,23,410,295,14,8.338983050847459,12.826086956521738,2.724086615372929,-0.23104149259120516,-0.8621066569056772,0.23104149259120516,0.8621066569056772,1.5722238286292378
Umran Malik,2023,6,207,120,8,10.350000000000001,20.0,0.256184862387817,0.7074464913937003,-0.23245188434392725,-0.7074464913937003,0.23245188434392725,-0.08464605814229749
Umran Malik,2024,0,14,6,1,14.0,,-0.6654600843005194,1.1998598389355517,,-1.1998598389355517,,
Urvil Patel,2025,0,0,0,3,,,-0.6918613917164442,,,,,
V Kaverappa,2024,2,36,24,1,9.0,12.0,-0.34900693841017,-0.3408411510791507,-0.8254939065082891,0.3408411510791507,0.8254939065082891,0.0686150196488611
V Kohli,2008,2,56,46,12,7.304347826086957,23.0,-0.38715836336934867,-0.45946589327059983,0.2245576751873322,0.45946589327059983,-0.2245576751873322,-0.06644977031806423
V Kohli,2009,0,43,36,14,7.166666666666666,,-0.7322492347976829,-0.17318165410277897,,0.17318165410277897,,
V Kohli,2010,0,45,32,13,8.4375,,-0.7358886929133128,0.030243418600142326,,-0.030243418600142326,,
V Kohli,2011,2,134,102,16,7.882352941176471,51.0,-0.35895353113042894,-0.15400716939761233,2.7355687338229364,0.15400716939761233,-2.7355687338229364,-0.5359095663494906
V Kohli,2012,0,49,18,15,16.333333333333336,,-0.7175879219576333,3.010471757908849,,-3.010471757908849,,
V Kohli,2013,0,0,0,16,,,-0.643807316854346,,,,,
V Kohli,2014,0,0,0,14,,,-0.7346011154146876,,,,,
V Kohli,2015,1,10,11,16,5.454545454545454,11.0,-0.5744665058559842,-1.6123625723824202,-0.8062340501339543,1.6123625723824202,0.8062340501339543,0.398028754925948
V Kohli,2016,0,10,6,16,10.0,,-0.7091639485108657,1.0131686435828209,,-1.0131686435828209,,
V Kohli,2017,0,0,0,10,,,-0.7187848652357918,,,,,
V Kohli,2018,0,0,0,14,,,-0.7600661620678525,,,,,
V Kohli,2019,0,0,0,14,,,-0.6646256128631671,,,,,
V Kohli,2020,0,0,0,15,,,-0.6688039599599783,,,,,
V Kohli,2021,0,0,0,15,,,-0.6553653527941746,,,,,
V Kohli,2022,0,0,0,16,,,-0.7124776193787166,,,,,
V Kohli,2023,0,0,0,14,,,-0.677698327828237,,,,,
V Kohli,2024,0,0,0,15,,,-0.6654600843005194,,,,,
V Kohli,2025,0,0,0,15,,,-0.6918613917164442,,,,,
V Nigam,2025,11,340,234,14,8.717948717948717,21.272727272727273,1.063726914830473,-0.5005513801499137,-0.1431405099579476,0.5005513801499137,0.1431405099579476,0.7285275169613985
V Pratap Singh,2012,12,289,204,9,8.5,17.0,1.1714183230090187,0.007378172163792189,-0.4629403611253274,-0.007378172163792189,0.4629403611253274,0.6525678554159812
V Puthur,2025,6,108,72,5,9.0,12.0,0.26573223003641977,-0.407936021995439,-0.8100828233705544,0.407936021995439,0.8100828233705544,0.3971561462221967
V Sehwag,2008,3,132,66,14,12.0,22.0,-0.21928481827694818,1.3087223234083887,0.11463237012870169,-1.3087223234083887,-0.11463237012870169,-0.5848900778507153
V Sehwag,2009,0,20,6,11,20.0,,-0.7322492347976829,5.897515540989136,,-5.897515540989136,,
V Sehwag,2010,3,23,34,14,4.0588235294117645,11.333333333333334,-0.1877996109515251,-1.9757830920397106,-0.8328310959756905,1.9757830920397106,0.8328310959756905,0.7225489411344896
V Sehwag,2011,0,0,0,11,,,-0.7023003869943175,,,,,
V Sehwag,2012,0,45,24,16,11.25,,-0.7175879219576333,1.0616557075849289,,-1.0616557075849289,,
V Sehwag,2013,0,9,6,13,9.0,,-0.643807316854346,0.6785301979822835,,-0.6785301979822835,,
V Sehwag,2014,0,0,0,17,,,-0.7346011154146876,,,,,
V Sehwag,2015,0,0,0,8,,,-0.729007588136351,,,,,
V Shankar,2014,0,19,6,1,19.0,,-0.7346011154146876,5.404622570033995,,-5.404622570033995,,
V Shankar,2017,0,0,0,4,,,-0.7187848652357918,,,,,
V Shankar,2018,1,53,30,11,10.6,30.0,-0.602555928204,0.8755057335543296,0.9750618210402949,-0.8755057335543296,-0.9750618210402949,-0.7539642440020596
V Shankar,2019,1,66,48,14,8.25,48.0,-0.507496796899922,-0.24918885754884607,1.5385958340013124,0.24918885754884607,-1.5385958340013124,-0.3973216734080617
V Shankar,2020,4,71,79,7,5.3924050632911396,19.75,-0.07519097774697983,-1.7208884545215413,-0.48268720178510005,1.7208884545215413,0.48268720178510005,0.6371185504768144
V Shankar,2021,4,92,66,6,8.363636363636363,16.5,-0.0402738484957314,0.16396968472561474,-0.5307397292986815,-0.16396968472561474,0.5307397292986815,0.002084645492971382
V Shankar,2022,1,14,9,4,9.333333333333334,9.0,-0.5630617830851667,0.07658776220196557,-1.2249319045036233,-0.07658776220196557,1.2249319045036233,-0.12459682263772781
V Shankar,2023,0,0,0,10,,,-0.677698327828237,,,,,
V Shankar,2024,0,0,0,7,,,-0.6654600843005194,,,,,
V Shankar,2025,0,0,0,5,,,-0.6918613917164442,,,,,
V Suryavanshi,2025,0,0,0,7,,,-0.6918613917164442,,,,,
V Viyaskanth,2024,1,86,60,3,8.6,60.0,-0.5072335113553447,-0.464097230280327,2.7495684192288485,0.464097230280327,-2.7495684192288485,-0.5036179879638851
VG Arora,2022,4,161,107,5,9.02803738317757,26.75,-0.11481427420451726,-0.01786382824058501,0.4582886333584398,0.01786382824058501,-0.4582886333584398,-0.11989809222181985
VG Arora,2023,5,126,96,5,7.875,19.2,0.10053766401847468,-0.5041721768577648,-0.28989241785066844,0.5041721768577648,0.28989241785066844,0.2702129565870553
VG Arora,2024,11,251,180,10,8.366666666666667,16.363636363636363,1.0750322180964023,-0.5359966098143462,-0.5004882405321857,0.5359966098143462,0.5004882405321857,0.8001881585630501
VG Arora,2025,19,413,255,12,9.71764705882353,13.421052631578947,2.3405184105009584,-0.17228689146121948,-0.7078733976308516,0.17228689146121948,0.7078733976308516,1.3367406269065336
VH Zol,2014,0,0,0,2,,,-0.7346011154146876,,,,,
VR Aaron,2011,2,77,72,3,6.416666666666666,36.0,-0.35895353113042894,-0.6313352465080938,1.3139282147673648,0.6313352465080938,-1.3139282147673648,-0.15559866150248636
VR Aaron,2012,9,264,186,8,8.516129032258064,20.666666666666668,0.6991667617673557,0.013561618119341201,-0.19483790826803962,-0.013561618119341201,0.19483790826803962,0.3740625007821144
VR Aaron,2014,16,277,220,10,7.554545454545455,13.75,1.931891291583104,-0.4505620992721751,-0.7098747743731226,0.4505620992721751,0.7098747743731226,1.2301235966927817
VR Aaron,2015,3,164,104,5,9.461538461538462,34.666666666666664,-0.26538434129525057,0.6532040247103542,0.5550048211594708,-0.6532040247103542,-0.5550048211594708,-0.44456430247016987
VR Aaron,2016,2,212,142,8,8.95774647887324,71.0,-0.3711612219204682,0.429038412531263,2.205012012454685,-0.429038412531263,-2.205012012454685,-0.6664958572143789
VR Aaron,2017,7,153,120,6,7.6499999999999995,17.142857142857142,0.4198842282070467,-0.5291095238992252,-0.4407132662692333,0.5291095238992252,0.4407132662692333,0.4612374374086371
VR Aaron,2019,4,114,72,5,9.5,18.0,-0.03611034901018674,0.323163256698064,-0.45747371496693556,-0.323163256698064,0.45747371496693556,-0.06254125710437544
VR Aaron,2020,0,83,48,3,10.375,,-0.6688039599599783,1.065558107925104,,-1.065558107925104,,
VR Aaron,2022,2,49,30,2,9.8,15.0,-0.41364594679161687,0.22096376473557874,-0.6559559480432077,-0.22096376473557874,0.6559559480432077,-0.18576689884677988
VR Iyer,2021,3,66,51,10,7.764705882352942,17.0,-0.19404672457034222,-0.206804391172261,-0.4924385313304927,0.206804391172261,0.4924385313304927,0.04922395432469413
VR Iyer,2022,0,46,24,12,11.5,,-0.7124776193787166,0.7469049168223121,,-0.7469049168223121,,
VR Iyer,2023,0,0,0,14,,,-0.677698327828237,,,,,
VR Iyer,2024,0,28,6,13,28.0,,-0.6654600843005194,5.513822610976717,,-5.513822610976717,,
VR Iyer,2025,0,0,0,7,,,-0.6918613917164442,,,,,
VRV Singh,2008,15,403,288,13,8.395833333333334,19.2,1.7951977228318576,-0.04845763688591974,-0.19315848403546376,0.04845763688591974,0.19315848403546376,0.9435328069313202
VRV Singh,2009,1,82,54,4,9.11111111111111,54.0,-0.558155396553277,0.7466209512141779,2.211635048327577,-0.7466209512141779,-2.211635048327577,-0.8721402884507373
VRV Singh,2010,0,36,18,1,12.0,,-0.7358886929133128,1.6623506300275288,,-1.6623506300275288,,
VS Malik,2009,2,96,72,5,8.0,36.0,-0.3840615583088711,0.22101946246163134,0.9616132476248501,-0.22101946246163134,-0.9616132476248501,-0.413629578159734
